Timestamp,IR Presence (Lane 1-4),Vehicle Count,Avg Speed (km/h),Vehicle Types Detected,Vehicle Density (%),Saturation Flow Rate(veh/hr/lane),"Volume to
 Saturation Lane Traffic ratio(%)",FreeFlowSpeed (km/h),TSR,VLSR,Speed Factor,CI,Congestion Level,traffic_reduction_pct,congestionStatus
46:07:00,"[1, 1, 0, 1]",71,29.9,"89 Cars, 33 Fire Extinguisher, 29 Fire Extinguisher",85,1800,0.986111111,50,0.402,0.009861111,0.598,0.424344444,Very High,40.2,Medium
46:08:00,"[1, 0, 0, 0]",61,34.5,"48 Fire Extinguisher, 87 Bikes, 65 Cars",62,1800,0.847222222,50,0.31,0.008472222,0.69,0.313388889,High,31,Medium
46:09:00,"[1, 0, 1, 0]",183,25.9,"47 Patrol, 24 Ambulance, 45 Cars",47,1800,2.541666667,50,0.482,0.025416667,0.518,0.294566667,Moderate,48.2,Medium
46:10:00,"[1, 0, 1, 0]",91,38.3,"57 Cars, 20 Cars, 49 Ambulance",38,1800,1.263888889,50,0.234,0.012638889,0.766,0.203855556,Moderate,23.4,Low
46:11:00,"[1, 0, 1, 1]",193,28.4,"25 Patrol, 63 Trucks, 76 Vans, 53 Fire Extinguisher",38,1800,2.680555556,50,0.432,0.026805556,0.568,0.249122222,Moderate,43.2,Medium
46:12:00,"[0, 1, 1, 1]",72,26.2,"78 Bikes, 53 Ambulance, 46 Fire Extinguisher, 16 Ambulance",39,1800,1,50,0.476,0.01,0.524,0.2552,Moderate,47.6,Medium
46:13:00,"[1, 1, 1, 1]",132,35.5,"97 Bikes, 53 Patrol",76,1800,1.833333333,50,0.29,0.018333333,0.71,0.369333333,High,29,Low
46:14:00,"[0, 0, 0, 0]",108,20.2,"33 Trucks, 41 Bikes",41,1800,1.5,50,0.596,0.015,0.404,0.2892,Moderate,59.6,Medium
46:15:00,"[1, 1, 0, 1]",50,20.2,"97 Fire Extinguisher, 98 Cars, 55 Cars, 10 Cars",79,1800,0.694444444,50,0.596,0.006944444,0.404,0.437977778,Very High,59.6,Medium
46:16:00,"[0, 1, 1, 0]",71,26.6,"27 Cars, 13 Vans, 29 Bikes",88,1800,0.986111111,50,0.468,0.009861111,0.532,0.449544444,Very High,46.8,Medium
46:17:00,"[1, 1, 1, 1]",116,21.1,"26 Trucks, 73 Vans, 57 Ambulance, 37 Trucks",45,1800,1.611111111,50,0.578,0.016111111,0.422,0.302044444,High,57.8,Medium
46:18:00,"[0, 0, 0, 0]",51,23.2,"60 Bikes, 21 Trucks, 20 Trucks, 51 Cars",49,1800,0.708333333,50,0.536,0.007083333,0.464,0.306033333,High,53.6,Medium
46:19:00,"[1, 1, 1, 1]",100,30.2,"81 Fire Extinguisher, 61 Patrol",31,1800,1.388888889,50,0.396,0.013888889,0.604,0.208755556,Moderate,39.6,Medium
46:20:00,"[0, 0, 0, 0]",156,44.1,"60 Patrol, 34 Fire Extinguisher, 15 Bikes",71,1800,2.166666667,50,0.118,0.021666667,0.882,0.316266667,High,11.8,Low
46:21:00,"[0, 1, 0, 0]",189,37.2,"79 Trucks, 45 Bikes, 17 Vans",61,1800,2.625,50,0.256,0.02625,0.744,0.3057,High,25.6,Low
46:22:00,"[1, 1, 1, 0]",89,35.4,"66 Patrol, 96 Fire Extinguisher",30,1800,1.236111111,50,0.292,0.012361111,0.708,0.183344444,Low,29.2,Low
46:23:00,"[0, 1, 1, 1]",50,28.8,"98 Cars, 97 Vans",30,1800,0.694444444,50,0.424,0.006944444,0.576,0.207577778,Moderate,42.4,Medium
46:24:00,"[0, 1, 0, 0]",183,48,"15 Bikes, 20 Ambulance",89,1800,2.541666667,50,0.04,0.025416667,0.96,0.374166667,High,4,Low
46:25:00,"[0, 1, 0, 0]",101,31.9,"29 Fire Extinguisher, 85 Fire Extinguisher",31,1800,1.402777778,50,0.362,0.014027778,0.638,0.202011111,Moderate,36.2,Medium
46:26:00,"[1, 0, 1, 0]",55,22.6,"58 Cars, 68 Fire Extinguisher, 67 Vans, 27 Vans",34,1800,0.763888889,50,0.548,0.007638889,0.452,0.248655556,Moderate,54.8,Medium
46:27:00,"[1, 1, 0, 1]",127,38.5,"67 Ambulance, 52 Vans, 47 Trucks, 17 Patrol",59,1800,1.763888889,50,0.23,0.017638889,0.77,0.289055556,Moderate,23,Low
46:28:00,"[1, 1, 1, 0]",137,23.4,"79 Ambulance, 13 Ambulance, 50 Patrol",49,1800,1.902777778,50,0.532,0.019027778,0.468,0.310011111,High,53.2,Medium
46:29:00,"[1, 1, 1, 0]",141,30.4,"58 Ambulance, 99 Ambulance",55,1800,1.958333333,50,0.392,0.019583333,0.608,0.306233333,High,39.2,Medium
46:30:00,"[0, 1, 0, 1]",163,35.2,"99 Fire Extinguisher, 85 Patrol",62,1800,2.263888889,50,0.296,0.022638889,0.704,0.316255556,High,29.6,Low
46:31:00,"[1, 1, 1, 1]",156,46.2,"79 Patrol, 88 Bikes, 40 Patrol",58,1800,2.166666667,50,0.076,0.021666667,0.924,0.255866667,Moderate,7.6,Low
46:32:00,"[1, 0, 0, 1]",140,34.8,"52 Cars, 11 Ambulance, 52 Trucks",48,1800,1.944444444,50,0.304,0.019444444,0.696,0.260577778,Moderate,30.4,Medium
46:33:00,"[0, 1, 0, 0]",197,41.1,"12 Patrol, 57 Patrol",75,1800,2.736111111,50,0.178,0.027361111,0.822,0.346544444,High,17.8,Low
46:34:00,"[0, 1, 1, 0]",116,49.8,"27 Fire Extinguisher, 94 Cars",58,1800,1.611111111,50,0.004,0.016111111,0.996,0.239244444,Moderate,0.4,Low
46:35:00,"[0, 1, 1, 1]",120,23.9,"53 Fire Extinguisher, 23 Ambulance, 86 Trucks",67,1800,1.666666667,50,0.522,0.016666667,0.478,0.379066667,High,52.2,Medium
46:36:00,"[1, 0, 1, 1]",165,28.2,"66 Ambulance, 14 Bikes",33,1800,2.291666667,50,0.436,0.022916667,0.564,0.228366667,Moderate,43.6,Medium
46:37:00,"[1, 1, 1, 1]",140,31.8,"42 Patrol, 64 Vans, 52 Vans",34,1800,1.944444444,50,0.364,0.019444444,0.636,0.216577778,Moderate,36.4,Medium
46:38:00,"[0, 0, 0, 1]",62,32.7,"41 Bikes, 14 Trucks, 57 Trucks",41,1800,0.861111111,50,0.346,0.008611111,0.654,0.236644444,Moderate,34.6,Medium
46:39:00,"[0, 1, 0, 1]",69,32.3,"56 Fire Extinguisher, 48 Ambulance, 70 Cars, 35 Cars",40,1800,0.958333333,50,0.354,0.009583333,0.646,0.234633333,Moderate,35.4,Medium
46:40:00,"[1, 0, 1, 0]",58,47.2,"96 Vans, 31 Ambulance, 18 Trucks",90,1800,0.805555556,50,0.056,0.008055556,0.944,0.374422222,High,5.6,Low
46:41:00,"[0, 1, 0, 0]",87,41.4,"72 Trucks, 81 Ambulance",75,1800,1.208333333,50,0.172,0.012083333,0.828,0.339233333,High,17.2,Low
46:42:00,"[1, 0, 0, 1]",164,38.2,"79 Ambulance, 81 Cars, 42 Vans, 84 Trucks",57,1800,2.277777778,50,0.236,0.022777778,0.764,0.284311111,Moderate,23.6,Low
46:43:00,"[1, 1, 0, 0]",132,29.3,"15 Fire Extinguisher, 86 Fire Extinguisher",42,1800,1.833333333,50,0.414,0.018333333,0.586,0.258133333,Moderate,41.4,Medium
46:44:00,"[1, 1, 0, 0]",134,44.7,"66 Fire Extinguisher, 54 Bikes",30,1800,1.861111111,50,0.106,0.018611111,0.894,0.148644444,Low,10.6,Low
46:45:00,"[0, 0, 0, 0]",63,48.7,"74 Bikes, 48 Fire Extinguisher, 81 Bikes, 97 Trucks",32,1800,0.875,50,0.026,0.00875,0.974,0.1367,Low,2.6,Low
46:46:00,"[0, 1, 1, 0]",90,44.6,"61 Trucks, 23 Trucks, 55 Cars",89,1800,1.25,50,0.108,0.0125,0.892,0.3826,High,10.8,Low
46:47:00,"[0, 0, 0, 0]",179,20,"14 Patrol, 99 Cars, 43 Trucks",68,1800,2.486111111,50,0.6,0.024861111,0.4,0.401944444,Very High,60,Medium
46:48:00,"[1, 1, 1, 0]",161,39.1,"26 Patrol, 40 Ambulance",44,1800,2.236111111,50,0.218,0.022361111,0.782,0.228544444,Moderate,21.8,Low
46:49:00,"[1, 1, 1, 0]",135,21.5,"83 Patrol, 10 Fire Extinguisher, 30 Ambulance, 73 Cars",50,1800,1.875,50,0.57,0.01875,0.43,0.3215,High,57,Medium
46:50:00,"[0, 0, 0, 0]",199,27.7,"63 Bikes, 52 Cars, 64 Cars, 89 Bikes",35,1800,2.763888889,50,0.446,0.027638889,0.554,0.240255556,Moderate,44.6,Medium
46:51:00,"[0, 1, 1, 0]",113,21.8,"74 Patrol, 25 Cars",89,1800,1.569444444,50,0.564,0.015694444,0.436,0.475077778,Very High,56.4,Medium
46:52:00,"[1, 1, 0, 0]",111,38.1,"96 Ambulance, 15 Bikes, 14 Vans",34,1800,1.541666667,50,0.238,0.015416667,0.762,0.189766667,Low,23.8,Low
46:53:00,"[0, 1, 0, 0]",161,40.6,"25 Cars, 19 Patrol, 78 Fire Extinguisher",73,1800,2.236111111,50,0.188,0.022361111,0.812,0.338544444,High,18.8,Low
46:54:00,"[1, 0, 1, 1]",136,23.4,"38 Vans, 86 Trucks, 38 Cars",39,1800,1.888888889,50,0.532,0.018888889,0.468,0.269955556,Moderate,53.2,Medium
46:55:00,"[1, 1, 0, 1]",165,31.5,"61 Ambulance, 91 Fire Extinguisher, 23 Fire Extinguisher",43,1800,2.291666667,50,0.37,0.022916667,0.63,0.255166667,Moderate,37,Medium
46:56:00,"[1, 0, 1, 1]",118,33.7,"40 Fire Extinguisher, 21 Cars, 20 Fire Extinguisher",76,1800,1.638888889,50,0.326,0.016388889,0.674,0.375755556,High,32.6,Medium
46:57:00,"[0, 1, 1, 1]",153,31.1,"53 Ambulance, 63 Ambulance, 60 Ambulance",84,1800,2.125,50,0.378,0.02125,0.622,0.4201,Very High,37.8,Medium
46:58:00,"[0, 1, 0, 0]",94,23.6,"63 Bikes, 27 Cars",64,1800,1.305555556,50,0.528,0.013055556,0.472,0.366822222,High,52.8,Medium
46:59:00,"[0, 1, 1, 1]",177,32.6,"31 Vans, 69 Vans",70,1800,2.458333333,50,0.348,0.024583333,0.652,0.359433333,High,34.8,Medium
47:00:00,"[1, 0, 1, 0]",188,42.5,"73 Vans, 36 Fire Extinguisher, 94 Bikes, 54 Trucks",58,1800,2.611111111,50,0.15,0.026111111,0.85,0.272444444,Moderate,15,Low
47:01:00,"[0, 0, 1, 0]",136,22.1,"13 Vans, 28 Trucks, 82 Fire Extinguisher, 75 Ambulance",42,1800,1.888888889,50,0.558,0.018888889,0.442,0.287155556,Moderate,55.8,Medium
47:02:00,"[1, 1, 1, 1]",95,22.4,"83 Ambulance, 28 Vans, 96 Vans, 85 Fire Extinguisher",49,1800,1.319444444,50,0.552,0.013194444,0.448,0.311677778,High,55.2,Medium
47:03:00,"[0, 1, 1, 1]",129,30.6,"66 Bikes, 24 Ambulance, 13 Vans",55,1800,1.791666667,50,0.388,0.017916667,0.612,0.304766667,High,38.8,Medium
47:04:00,"[0, 1, 1, 1]",186,48.3,"99 Fire Extinguisher, 72 Vans, 34 Ambulance, 42 Bikes",80,1800,2.583333333,50,0.034,0.025833333,0.966,0.337133333,High,3.4,Low
47:05:00,"[0, 0, 1, 0]",51,40.1,"12 Bikes, 51 Fire Extinguisher, 75 Vans, 90 Fire Extinguisher",51,1800,0.708333333,50,0.198,0.007083333,0.802,0.246433333,Moderate,19.8,Low
47:06:00,"[0, 0, 0, 1]",109,40.4,"53 Patrol, 12 Patrol, 15 Ambulance, 10 Patrol",46,1800,1.513888889,50,0.192,0.015138889,0.808,0.228455556,Moderate,19.2,Low
47:07:00,"[0, 1, 0, 1]",169,30.9,"21 Vans, 25 Vans",39,1800,2.347222222,50,0.382,0.023472222,0.618,0.241788889,Moderate,38.2,Medium
47:08:00,"[1, 1, 1, 1]",134,37.8,"53 Patrol, 87 Trucks, 71 Ambulance",56,1800,1.861111111,50,0.244,0.018611111,0.756,0.280244444,Moderate,24.4,Low
47:09:00,"[1, 1, 0, 1]",69,20.3,"98 Vans, 86 Trucks, 40 Cars",31,1800,0.958333333,50,0.594,0.009583333,0.406,0.246633333,Moderate,59.4,Medium
47:10:00,"[1, 1, 1, 0]",83,39.1,"13 Vans, 79 Cars",87,1800,1.152777778,50,0.218,0.011527778,0.782,0.396211111,High,21.8,Low
47:11:00,"[1, 0, 0, 0]",175,47.4,"57 Bikes, 74 Bikes, 53 Vans, 70 Ambulance",81,1800,2.430555556,50,0.052,0.024305556,0.948,0.344122222,High,5.2,Low
47:12:00,"[0, 1, 1, 0]",88,38.4,"58 Ambulance, 71 Trucks, 84 Fire Extinguisher",47,1800,1.222222222,50,0.232,0.012222222,0.768,0.239288889,Moderate,23.2,Low
47:13:00,"[1, 1, 1, 0]",122,46.2,"20 Ambulance, 30 Vans",58,1800,1.694444444,50,0.076,0.016944444,0.924,0.253977778,Moderate,7.6,Low
47:14:00,"[0, 1, 0, 1]",181,41.7,"88 Trucks, 74 Trucks, 82 Cars",58,1800,2.513888889,50,0.166,0.025138889,0.834,0.275255556,Moderate,16.6,Low
47:15:00,"[1, 1, 1, 0]",50,23.6,"26 Vans, 74 Trucks, 95 Trucks, 23 Cars",72,1800,0.694444444,50,0.528,0.006944444,0.472,0.396377778,High,52.8,Medium
47:16:00,"[0, 1, 0, 0]",133,47.1,"84 Cars, 87 Patrol, 15 Patrol, 28 Fire Extinguisher",86,1800,1.847222222,50,0.058,0.018472222,0.942,0.362988889,High,5.8,Low
47:17:00,"[0, 1, 0, 0]",99,22,"93 Patrol, 34 Bikes, 31 Vans",43,1800,1.375,50,0.56,0.01375,0.44,0.2895,Moderate,56,Medium
47:18:00,"[0, 1, 0, 1]",78,36,"55 Patrol, 81 Ambulance",79,1800,1.083333333,50,0.28,0.010833333,0.72,0.376333333,High,28,Low
47:19:00,"[1, 0, 1, 0]",60,24.3,"47 Bikes, 67 Trucks",84,1800,0.833333333,50,0.514,0.008333333,0.486,0.442133333,Very High,51.4,Medium
47:20:00,"[1, 1, 1, 1]",198,20.4,"96 Fire Extinguisher, 22 Fire Extinguisher, 13 Patrol",61,1800,2.75,50,0.592,0.0275,0.408,0.3734,High,59.2,Medium
47:21:00,"[0, 1, 0, 0]",126,32.7,"88 Fire Extinguisher, 44 Fire Extinguisher, 39 Fire Extinguisher",54,1800,1.75,50,0.346,0.0175,0.654,0.2922,Moderate,34.6,Medium
47:22:00,"[1, 0, 0, 0]",94,28.9,"97 Bikes, 91 Ambulance, 79 Vans",86,1800,1.305555556,50,0.422,0.013055556,0.578,0.433622222,Very High,42.2,Medium
47:23:00,"[0, 1, 1, 0]",121,34.6,"19 Fire Extinguisher, 10 Vans, 13 Cars, 60 Fire Extinguisher",42,1800,1.680555556,50,0.308,0.016805556,0.692,0.236322222,Moderate,30.8,Medium
47:24:00,"[0, 0, 1, 0]",180,37.3,"23 Bikes, 100 Patrol, 93 Vans",32,1800,2.5,50,0.254,0.025,0.746,0.1888,Low,25.4,Low
47:25:00,"[0, 0, 1, 0]",194,21.3,"98 Bikes, 46 Cars",79,1800,2.694444444,50,0.574,0.026944444,0.426,0.441577778,Very High,57.4,Medium
47:26:00,"[1, 1, 0, 0]",196,23.7,"41 Cars, 10 Fire Extinguisher, 74 Fire Extinguisher, 98 Patrol",75,1800,2.722222222,50,0.526,0.027222222,0.474,0.416088889,Very High,52.6,Medium
47:27:00,"[0, 0, 1, 1]",158,36.8,"13 Vans, 75 Trucks, 26 Bikes, 43 Trucks",88,1800,2.194444444,50,0.264,0.021944444,0.736,0.413577778,Very High,26.4,Low
47:28:00,"[0, 0, 0, 1]",66,30.3,"36 Patrol, 41 Vans, 19 Vans",50,1800,0.916666667,50,0.394,0.009166667,0.606,0.282466667,Moderate,39.4,Medium
47:29:00,"[0, 1, 1, 0]",50,41.9,"53 Ambulance, 67 Bikes, 44 Cars",67,1800,0.694444444,50,0.162,0.006944444,0.838,0.303177778,High,16.2,Low
47:30:00,"[0, 0, 1, 1]",190,39.6,"36 Cars, 47 Bikes, 59 Ambulance, 60 Ambulance",86,1800,2.638888889,50,0.208,0.026388889,0.792,0.396155556,High,20.8,Low
47:31:00,"[0, 1, 0, 1]",124,45.4,"43 Fire Extinguisher, 83 Fire Extinguisher, 92 Patrol, 69 Vans",54,1800,1.722222222,50,0.092,0.017222222,0.908,0.241288889,Moderate,9.2,Low
47:32:00,"[1, 1, 1, 1]",160,40.8,"51 Bikes, 81 Trucks, 19 Patrol, 77 Patrol",38,1800,2.222222222,50,0.184,0.022222222,0.816,0.197688889,Low,18.4,Low
47:33:00,"[1, 0, 1, 1]",117,32.9,"82 Trucks, 17 Fire Extinguisher",36,1800,1.625,50,0.342,0.01625,0.658,0.2189,Moderate,34.2,Medium
47:34:00,"[1, 0, 0, 1]",110,40.2,"92 Patrol, 88 Fire Extinguisher",85,1800,1.527777778,50,0.196,0.015277778,0.804,0.385311111,High,19.6,Low
47:35:00,"[0, 0, 1, 0]",148,28.3,"87 Patrol, 26 Vans",42,1800,2.055555556,50,0.434,0.020555556,0.566,0.263022222,Moderate,43.4,Medium
47:36:00,"[1, 0, 0, 0]",155,29.2,"21 Ambulance, 99 Bikes, 37 Patrol, 31 Trucks",75,1800,2.152777778,50,0.416,0.021527778,0.584,0.391811111,High,41.6,Medium
47:37:00,"[0, 1, 0, 0]",182,43.7,"32 Patrol, 98 Cars",79,1800,2.527777778,50,0.126,0.025277778,0.874,0.351311111,High,12.6,Low
47:38:00,"[1, 0, 0, 0]",59,33.4,"29 Fire Extinguisher, 18 Ambulance",88,1800,0.819444444,50,0.332,0.008194444,0.668,0.421677778,Very High,33.2,Medium
47:39:00,"[1, 1, 1, 1]",111,44,"38 Fire Extinguisher, 53 Bikes, 79 Ambulance, 51 Trucks",37,1800,1.541666667,50,0.12,0.015416667,0.88,0.178166667,Low,12,Low
47:40:00,"[1, 1, 0, 1]",174,44.7,"96 Bikes, 38 Bikes, 99 Trucks",88,1800,2.416666667,50,0.106,0.024166667,0.894,0.382866667,High,10.6,Low
47:41:00,"[0, 0, 0, 1]",75,45.7,"22 Trucks, 63 Vans, 68 Patrol",85,1800,1.041666667,50,0.086,0.010416667,0.914,0.361366667,High,8.6,Low
47:42:00,"[1, 0, 1, 0]",198,47.5,"48 Fire Extinguisher, 17 Ambulance, 42 Fire Extinguisher, 32 Trucks",46,1800,2.75,50,0.05,0.0275,0.95,0.205,Moderate,5,Low
47:43:00,"[1, 0, 1, 1]",110,32.9,"80 Trucks, 13 Patrol, 39 Patrol, 42 Ambulance",80,1800,1.527777778,50,0.342,0.015277778,0.658,0.394511111,High,34.2,Medium
47:44:00,"[1, 1, 0, 0]",64,29.6,"23 Trucks, 89 Fire Extinguisher, 80 Ambulance, 85 Ambulance",38,1800,0.888888889,50,0.408,0.008888889,0.592,0.237155556,Moderate,40.8,Medium
47:45:00,"[1, 0, 1, 0]",153,37.5,"39 Bikes, 25 Ambulance, 94 Trucks, 41 Ambulance",40,1800,2.125,50,0.25,0.02125,0.75,0.2185,Moderate,25,Low
47:46:00,"[0, 1, 1, 0]",120,31.1,"75 Ambulance, 46 Vans, 48 Patrol",42,1800,1.666666667,50,0.378,0.016666667,0.622,0.250266667,Moderate,37.8,Medium
47:47:00,"[1, 1, 1, 1]",96,38,"100 Patrol, 96 Ambulance, 64 Bikes",78,1800,1.333333333,50,0.24,0.013333333,0.76,0.365333333,High,24,Low
47:48:00,"[0, 1, 1, 0]",105,41.2,"44 Ambulance, 75 Cars, 79 Ambulance, 95 Trucks",84,1800,1.458333333,50,0.176,0.014583333,0.824,0.377033333,High,17.6,Low
47:49:00,"[1, 1, 1, 0]",56,40.7,"57 Trucks, 94 Trucks",67,1800,0.777777778,50,0.186,0.007777778,0.814,0.308311111,High,18.6,Low
47:50:00,"[0, 0, 1, 1]",167,31.2,"66 Trucks, 51 Cars, 39 Cars",50,1800,2.319444444,50,0.376,0.023194444,0.624,0.284477778,Moderate,37.6,Medium
47:51:00,"[1, 0, 0, 0]",105,25,"26 Ambulance, 60 Patrol, 72 Patrol",76,1800,1.458333333,50,0.5,0.014583333,0.5,0.409833333,Very High,50,Medium
47:52:00,"[1, 1, 0, 0]",166,32.9,"26 Vans, 38 Bikes, 58 Fire Extinguisher, 30 Trucks",56,1800,2.305555556,50,0.342,0.023055556,0.658,0.301622222,High,34.2,Medium
47:53:00,"[1, 1, 0, 1]",124,24.3,"79 Fire Extinguisher, 55 Bikes",87,1800,1.722222222,50,0.514,0.017222222,0.486,0.457688889,Very High,51.4,Medium
47:54:00,"[0, 0, 1, 1]",134,46.7,"23 Bikes, 66 Vans",52,1800,1.861111111,50,0.066,0.018611111,0.934,0.228644444,Moderate,6.6,Low
47:55:00,"[1, 1, 1, 1]",194,30.4,"18 Patrol, 81 Patrol, 87 Trucks",39,1800,2.694444444,50,0.392,0.026944444,0.608,0.245177778,Moderate,39.2,Medium
47:56:00,"[0, 0, 1, 1]",187,24.6,"91 Bikes, 86 Cars, 13 Bikes",40,1800,2.597222222,50,0.508,0.025972222,0.492,0.271988889,Moderate,50.8,Medium
47:57:00,"[1, 0, 1, 1]",184,20.8,"33 Trucks, 19 Trucks, 14 Patrol, 69 Patrol",57,1800,2.555555556,50,0.584,0.025555556,0.416,0.355022222,High,58.4,Medium
47:58:00,"[1, 1, 1, 1]",143,39.4,"76 Bikes, 76 Bikes, 66 Vans, 24 Cars",54,1800,1.986111111,50,0.212,0.019861111,0.788,0.266344444,Moderate,21.2,Low
47:59:00,"[1, 1, 0, 1]",82,39.1,"60 Patrol, 59 Cars, 36 Bikes, 81 Ambulance",69,1800,1.138888889,50,0.218,0.011388889,0.782,0.324155556,High,21.8,Low
48:00:00,"[0, 0, 1, 1]",188,30.2,"44 Ambulance, 100 Patrol, 93 Bikes",90,1800,2.611111111,50,0.396,0.026111111,0.604,0.449644444,Very High,39.6,Medium
48:01:00,"[0, 1, 0, 0]",128,22.2,"59 Ambulance, 59 Ambulance, 58 Cars, 72 Vans",71,1800,1.777777778,50,0.556,0.017777778,0.444,0.402311111,Very High,55.6,Medium
48:02:00,"[1, 1, 1, 0]",155,32.3,"59 Ambulance, 39 Cars, 14 Cars, 15 Fire Extinguisher",54,1800,2.152777778,50,0.354,0.021527778,0.646,0.295411111,Moderate,35.4,Medium
48:03:00,"[0, 0, 0, 1]",188,29.3,"19 Trucks, 67 Vans",64,1800,2.611111111,50,0.414,0.026111111,0.586,0.349244444,High,41.4,Medium
48:04:00,"[1, 1, 0, 0]",118,40.3,"93 Trucks, 44 Patrol, 43 Vans",74,1800,1.638888889,50,0.194,0.016388889,0.806,0.341355556,High,19.4,Low
48:05:00,"[0, 1, 1, 0]",87,38.2,"41 Fire Extinguisher, 43 Fire Extinguisher",55,1800,1.208333333,50,0.236,0.012083333,0.764,0.272033333,Moderate,23.6,Low
48:06:00,"[1, 1, 1, 1]",97,30.9,"78 Fire Extinguisher, 67 Ambulance, 75 Vans, 19 Vans",40,1800,1.347222222,50,0.382,0.013472222,0.618,0.241788889,Moderate,38.2,Medium
48:07:00,"[0, 1, 0, 1]",188,26.5,"82 Cars, 100 Cars, 71 Fire Extinguisher, 47 Trucks",49,1800,2.611111111,50,0.47,0.026111111,0.53,0.300444444,High,47,Medium
48:08:00,"[1, 1, 1, 1]",95,49.6,"99 Ambulance, 28 Cars, 71 Ambulance",63,1800,1.319444444,50,0.008,0.013194444,0.992,0.258877778,Moderate,0.8,Low
48:09:00,"[1, 1, 0, 0]",51,33.6,"32 Vans, 61 Patrol",81,1800,0.708333333,50,0.328,0.007083333,0.672,0.392433333,High,32.8,Medium
48:10:00,"[1, 1, 0, 1]",168,40.6,"28 Bikes, 75 Patrol, 26 Fire Extinguisher",54,1800,2.333333333,50,0.188,0.023333333,0.812,0.262933333,Moderate,18.8,Low
48:11:00,"[0, 1, 1, 0]",112,24.2,"53 Ambulance, 83 Trucks",81,1800,1.555555556,50,0.516,0.015555556,0.484,0.433422222,Very High,51.6,Medium
48:12:00,"[1, 1, 0, 1]",84,34.6,"45 Patrol, 12 Trucks, 79 Ambulance",86,1800,1.166666667,50,0.308,0.011666667,0.692,0.410266667,Very High,30.8,Medium
48:13:00,"[0, 0, 1, 0]",170,20.8,"83 Bikes, 39 Ambulance, 99 Ambulance",66,1800,2.361111111,50,0.584,0.023611111,0.416,0.390244444,High,58.4,Medium
48:14:00,"[0, 1, 1, 0]",155,35.2,"30 Bikes, 45 Ambulance, 66 Trucks",48,1800,2.152777778,50,0.296,0.021527778,0.704,0.259811111,Moderate,29.6,Low
48:15:00,"[0, 1, 1, 1]",93,48.9,"90 Patrol, 79 Fire Extinguisher",34,1800,1.291666667,50,0.022,0.012916667,0.978,0.145566667,Low,2.2,Low
48:16:00,"[1, 1, 1, 0]",113,31.5,"26 Vans, 68 Cars, 82 Patrol, 48 Bikes",34,1800,1.569444444,50,0.37,0.015694444,0.63,0.216277778,Moderate,37,Medium
48:17:00,"[0, 0, 1, 0]",159,21.2,"52 Ambulance, 91 Ambulance, 68 Bikes",57,1800,2.208333333,50,0.576,0.022083333,0.424,0.352033333,High,57.6,Medium
48:18:00,"[1, 1, 1, 0]",101,20.9,"16 Cars, 30 Patrol",70,1800,1.402777778,50,0.582,0.014027778,0.418,0.402011111,Very High,58.2,Medium
48:19:00,"[0, 1, 0, 1]",171,31.6,"83 Cars, 26 Vans",33,1800,2.375,50,0.368,0.02375,0.632,0.2151,Moderate,36.8,Medium
48:20:00,"[0, 1, 0, 1]",66,24.8,"87 Vans, 71 Trucks, 79 Ambulance",82,1800,0.916666667,50,0.504,0.009166667,0.496,0.432466667,Very High,50.4,Medium
48:21:00,"[1, 0, 0, 0]",83,20.7,"31 Fire Extinguisher, 78 Bikes, 79 Trucks",42,1800,1.152777778,50,0.586,0.011527778,0.414,0.289811111,Moderate,58.6,Medium
48:22:00,"[1, 1, 1, 1]",170,42.7,"69 Cars, 16 Bikes, 38 Vans, 73 Fire Extinguisher",81,1800,2.361111111,50,0.146,0.023611111,0.854,0.362644444,High,14.6,Low
48:23:00,"[0, 0, 1, 0]",198,33.8,"10 Vans, 44 Trucks, 48 Fire Extinguisher, 90 Vans",61,1800,2.75,50,0.324,0.0275,0.676,0.3198,High,32.4,Medium
48:24:00,"[0, 1, 1, 0]",78,28.7,"11 Fire Extinguisher, 29 Patrol, 30 Ambulance, 56 Cars",65,1800,1.083333333,50,0.426,0.010833333,0.574,0.349533333,High,42.6,Medium
48:25:00,"[1, 1, 1, 1]",77,47,"80 Ambulance, 87 Fire Extinguisher",49,1800,1.069444444,50,0.06,0.010694444,0.94,0.212277778,Moderate,6,Low
48:26:00,"[0, 1, 1, 0]",83,23.5,"70 Vans, 96 Vans",78,1800,1.152777778,50,0.53,0.011527778,0.47,0.422611111,Very High,53,Medium
48:27:00,"[0, 1, 1, 1]",60,48.7,"96 Cars, 35 Bikes, 15 Bikes",58,1800,0.833333333,50,0.026,0.008333333,0.974,0.240533333,Moderate,2.6,Low
48:28:00,"[0, 1, 1, 1]",69,29.4,"91 Bikes, 50 Vans",87,1800,0.958333333,50,0.412,0.009583333,0.588,0.434233333,Very High,41.2,Medium
48:29:00,"[1, 1, 0, 1]",137,46.7,"58 Trucks, 73 Patrol, 12 Trucks",67,1800,1.902777778,50,0.066,0.019027778,0.934,0.288811111,Moderate,6.6,Low
48:30:00,"[1, 1, 1, 0]",186,38.1,"71 Bikes, 60 Ambulance, 43 Cars",32,1800,2.583333333,50,0.238,0.025833333,0.762,0.185933333,Low,23.8,Low
