remote_worker_id,location,industry,age,experience_years,average_daily_work_hours,break_frequency_per_day,task_completion_rate,late_task_ratio,calendar_scheduled_usage,focus_time_minutes,tool_usage_frequency,automated_task_count,AI_assisted_planning,real_time_feedback_score,productivity_label,productivity_score,congestionStatus,avg_vehicle_count,avg_speed,avg_traffic_reduction
W0937,Town,Education,25,23,7.63,3,82.5128046602253,0.243697308041365,71.1819879464739,124,0,10,1,68,Medium,38.6,Low,125.641259698768,42.4201734367869,15.1596531264263
W0938,Village,Education,49,25,7.55,5,85.2388313325938,0.248399993024241,65.1784053099676,139,6,6,0,77,Medium,37.38,Low,125.641259698768,42.4201734367869,15.1596531264263
W0939,Village,IT,29,21,7.41,2,60.6446322406286,0.302953640403798,58.1101988948108,94,7,6,0,57,Low,28.23,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0940,City,Retail,23,24,9.61,4,91.0407595641825,0.0789333482340552,90.6466120517421,189,17,10,0,63,High,48.13,Low,125.641259698768,42.4201734367869,15.1596531264263
W0941,Town,Finance,43,25,9.14,4,72.5686900852686,0.327916452633165,43.5375162741177,92,8,9,1,73,Low,30.84,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0942,Town,Education,37,32,8.39,4,90.3039741481153,0.0433622586901674,91.3902373868884,192,0,8,0,97,High,45.02,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0943,Town,Retail,50,32,7.3,4,86.419929780029,0.160489063183373,77.7753652507236,164,16,12,0,93,Medium,43.14,Low,125.641259698768,42.4201734367869,15.1596531264263
W0944,Village,IT,51,5,7.55,3,81.150245812592,0.211912323485934,63.8912289738442,170,18,4,0,86,Medium,38.68,Low,125.641259698768,42.4201734367869,15.1596531264263
W0945,Village,Healthcare,33,16,8.14,5,69.0475352472007,0.255212512260107,55.7776439484312,112,5,5,1,75,Low,32.36,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0946,Village,Retail,56,33,6.87,4,86.6974970177543,0.159871249164093,68.5109059263661,125,2,0,0,80,Medium,38.56,Low,125.641259698768,42.4201734367869,15.1596531264263
W0947,City,Retail,32,21,8.63,1,94.1051664036255,0.0866128752292316,94.848410237428,221,4,5,1,81,High,49.23,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0948,Village,Healthcare,42,9,6.39,4,84.5042952534684,0.184479713867224,63.0823618508335,121,1,1,1,99,Medium,38.37,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0949,City,Retail,42,6,7.97,5,92.5598495379078,0.0660647889138568,87.2908394017777,202,19,5,1,90,High,50.45,Low,125.641259698768,42.4201734367869,15.1596531264263
W0950,Town,IT,26,22,4.75,4,70.7381754197308,0.391296164821539,36.2694686422438,73,3,8,0,51,Low,25.19,Low,125.641259698768,42.4201734367869,15.1596531264263
W0951,Village,IT,41,5,6.84,3,75.2830452820692,0.20061400325673,68.9163632842846,163,9,7,0,74,Medium,36.23,Low,125.641259698768,42.4201734367869,15.1596531264263
W0952,City,Healthcare,58,23,9.99,2,60.1991951322083,0.367313502193541,53.556585607281,75,9,8,0,93,Low,26.93,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0953,City,Finance,24,17,8.74,2,96.0950512244943,0.0367832224320956,88.313220030009,227,10,12,1,51,High,50.22,Low,125.641259698768,42.4201734367869,15.1596531264263
W0954,Village,Education,54,12,9.34,5,96.2138460807383,0.0178484074347085,95.1376721530607,229,15,14,0,91,High,50.81,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0955,Town,Finance,30,23,6.7,2,69.2781139271545,0.350815760052065,37.3136596814096,74,16,9,1,50,Low,29.97,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0956,Town,Retail,30,16,7.62,2,87.6307200617133,0.101785670327178,69.4717747587921,157,15,7,0,85,Medium,42.23,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0957,Town,Education,25,3,9.04,1,67.4753916570891,0.259252044437964,36.0536305895603,107,6,2,0,61,Low,26.11,Low,125.641259698768,42.4201734367869,15.1596531264263
W0958,City,Healthcare,56,30,8.26,5,68.7630625158819,0.31252738592401,48.0520806224807,114,15,7,0,58,Low,30.16,Low,125.641259698768,42.4201734367869,15.1596531264263
W0959,City,Healthcare,38,22,8.11,5,99.436336706485,0.0693466905964027,98.8080274452437,231,2,5,0,85,High,49.4,Low,125.641259698768,42.4201734367869,15.1596531264263
W0960,City,Education,55,9,9.46,2,65.2124073088397,0.292007980842484,37.9373182551693,68,15,12,1,90,Low,29.26,Low,125.641259698768,42.4201734367869,15.1596531264263
W0961,City,IT,45,29,6.25,2,60.4310119640505,0.358570416494579,56.2585920719851,112,7,5,1,77,Low,29.24,Low,125.641259698768,42.4201734367869,15.1596531264263
W0962,Town,Education,53,23,7.28,2,95.6906699824209,0.038258882367092,86.5166003987479,198,11,5,1,87,High,49.91,Low,125.641259698768,42.4201734367869,15.1596531264263
W0963,Village,Retail,22,13,5.4,3,61.2692692391307,0.350086724294986,38.2185331425472,68,2,2,1,82,Low,24.95,Low,125.641259698768,42.4201734367869,15.1596531264263
W0964,City,IT,29,32,6.19,4,70.4218059964979,0.375156679548461,40.1974142267976,63,16,9,0,91,Low,28.64,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0965,City,Healthcare,44,23,8.79,3,96.2162957804321,0.0128229947303774,85.3036175026065,215,17,0,1,95,High,51.29,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0966,Town,Education,33,17,6.4,5,85.3531432641989,0.217545745322176,65.7349432847028,137,10,11,1,71,Medium,40.63,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0967,Village,Finance,33,21,8.38,1,78.1800872437173,0.158443902603702,71.5226977353274,141,3,13,1,74,Medium,38.83,Low,125.641259698768,42.4201734367869,15.1596531264263
W0968,Village,Finance,36,2,9.49,4,99.8797532097737,0.000808467653001088,88.7497888172627,235,15,3,0,67,High,50.8,Low,125.641259698768,42.4201734367869,15.1596531264263
W0969,Town,Retail,40,6,7.29,1,78.1966317123063,0.103721399506385,67.2917046767569,172,16,9,1,55,Medium,41.15,Low,125.641259698768,42.4201734367869,15.1596531264263
W0970,Town,Finance,47,18,8.12,5,62.5283469106661,0.255765008920205,37.9765789827345,82,8,11,1,67,Low,27.43,Low,125.641259698768,42.4201734367869,15.1596531264263
W0971,Village,Education,50,30,8.39,5,64.1144611647905,0.258535222074643,31.5222733346379,109,5,5,0,65,Low,24,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0972,City,Education,43,22,6.03,1,81.0118630159316,0.166193170419992,61.2469319113791,169,19,10,0,64,Medium,38.76,Low,125.641259698768,42.4201734367869,15.1596531264263
W0973,Village,Finance,42,33,6.76,1,61.4270732753565,0.324035918990347,50.1998648642854,114,1,11,1,97,Low,27.48,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0974,Town,Education,59,30,6.3,1,94.2358582687908,0.0702627106323652,98.8554400221055,208,8,9,1,57,High,51.03,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0975,City,Retail,41,17,6.86,5,83.9105899197014,0.159082695241243,65.6692297576679,120,5,1,0,62,Medium,37.77,Low,125.641259698768,42.4201734367869,15.1596531264263
W0976,City,IT,50,32,8.36,2,91.1058634396396,0.0627732735562266,83.7349256919466,226,2,6,1,92,High,45.95,Low,125.641259698768,42.4201734367869,15.1596531264263
W0977,Town,Retail,25,14,6.79,1,81.4596166715581,0.169413991134096,70.3321714012876,154,19,6,0,56,Medium,40.67,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0978,Town,Retail,28,10,7.46,4,75.2704576494808,0.175301893659963,71.1778476182312,138,5,10,1,66,Medium,38.12,Low,125.641259698768,42.4201734367869,15.1596531264263
W0979,Town,Education,49,34,6.25,5,96.6836522659043,0.0228177717129171,86.3474466613491,232,6,3,1,99,High,49.34,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0980,Village,IT,49,9,8.97,3,93.5114369055681,0.0361099640626467,97.0442841344596,228,0,3,1,81,High,49.2,Low,125.641259698768,42.4201734367869,15.1596531264263
W0981,Village,Education,25,28,6.85,3,99.7097532986006,0.0983080445953,91.5931592735263,218,0,14,1,71,High,49.34,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0982,City,Healthcare,43,11,9.33,4,93.2850905433786,0.0952451263146385,80.4975176402921,211,4,0,1,62,High,46.02,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0983,Town,Education,33,14,7.57,2,98.2919514101594,0.0399832459350205,80.6808901240053,187,5,12,0,96,High,46.3,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0984,City,Education,24,19,5.81,1,79.2367119911464,0.191847007727038,68.3283227366727,134,12,1,0,72,Medium,37.97,Low,125.641259698768,42.4201734367869,15.1596531264263
W0985,City,Education,43,15,7.29,5,83.313164431816,0.131207432233765,66.1531668445831,156,1,8,1,78,Medium,39.18,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0986,City,IT,23,28,6.22,1,99.326819023605,0.0264492873347479,82.9978859065632,237,14,9,1,71,High,51.03,Low,125.641259698768,42.4201734367869,15.1596531264263
W0987,City,Education,45,24,8.21,5,85.6828484526826,0.199653092898908,64.6709284159298,146,14,7,1,50,Medium,41.5,Low,125.641259698768,42.4201734367869,15.1596531264263
W0988,Town,IT,55,8,7.19,3,64.200426728337,0.29224795145267,47.5229457996321,94,12,7,0,78,Low,28.28,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0989,City,Finance,48,9,7.7,1,70.7176769573904,0.260370000372623,34.2735676624924,105,13,8,0,97,Low,28.11,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0990,Town,Healthcare,22,33,7.06,4,73.5210814214975,0.251235436238794,55.5118954587463,85,6,14,0,54,Low,31.88,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0991,Town,IT,29,33,6.83,2,90.5341376324955,0.0615126582550312,80.9479715586233,231,13,6,0,84,High,45.43,Low,125.641259698768,42.4201734367869,15.1596531264263
W0992,Village,Finance,44,19,6.33,4,69.8996885952213,0.338150357720989,39.2202405614979,99,9,12,0,59,Low,27.27,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0993,Town,IT,59,3,8.5,2,92.239384333097,0.0853145316558592,85.0807079689502,220,16,8,0,68,High,47.13,Low,125.641259698768,42.4201734367869,15.1596531264263
W0994,Village,IT,27,10,7.29,1,98.3427789905546,0.0308792029800596,88.2032753846128,181,13,9,0,86,High,49.51,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0995,Town,Healthcare,43,1,7.12,1,94.3285110679567,0.0197670936874269,90.9696717149825,229,7,11,0,56,High,47.79,Low,125.641259698768,42.4201734367869,15.1596531264263
W0996,Town,Retail,46,29,7.26,2,96.4513712393572,0.0282366067552057,85.9119824996976,228,3,1,1,95,High,48.53,Low,125.641259698768,42.4201734367869,15.1596531264263
W0997,Town,Retail,39,34,6.69,3,61.9920070605531,0.356271737970525,31.969859922462,91,15,5,0,84,Low,24.47,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0998,Village,IT,38,13,7.13,5,97.3668587586937,0.0297317709512047,81.1712542104096,206,12,14,0,94,High,47.63,Medium,124.515487748497,27.3363384188627,45.3273231622746
W0999,Village,Education,33,1,7.75,4,99.4483545302074,0.0779608642542465,92.042036602547,194,19,2,0,62,High,51.34,Medium,124.515487748497,27.3363384188627,45.3273231622746
W1000,City,Finance,27,34,6.26,4,76.8290836437531,0.195989603117579,74.6708942983692,168,17,10,0,59,Medium,39.49,Medium,124.515487748497,27.3363384188627,45.3273231622746
